Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CZECH REPUBLIC ,9360.39589,9230.008683,8917.336372,9494.009533,9653.22138,10281.11387,9844.91383,10043.87425,10990.128,9459.734578,8817.342368,9275.781024,10520.56681,11025.6686,7774.799436,6219.839549,7463.807459,8956.568951,7165.255161,6942.993592,8331.592311,7493.62115,6607.819368,7929.383241,8470.183267,6776.146614,8131.375937,9090.374424,7272.299539,7215.313327
HUNGARY,1922.286329,1961.811432,2599.058184,3602.108766,4101.318117,4066.260323,3711.360482,3741.29545,4171.308429,3665.328872,3615.319499,3240.337251,3675.386521,3323.129488,2589.773649,2071.818919,2486.182703,2983.419243,2386.735395,2413.197594,2895.837112,2316.66969,2437.803989,2925.364787,2340.29183,2234.772223,2681.726667,2550.522908,2151.024142,2581.22897
POLAND,8134.761673,6991.913178,6349.839842,6433.605595,6925.351055,7161.50701,7998.192576,8317.259044,8368.393166,6375.84713,6163.462197,7203.015824,9342.022509,9550.988598,4846.128074,3876.902459,4652.282951,5582.739541,4466.191633,4136.254393,4963.505272,5120.101267,4096.081014,4915.297216,5742.598875,4594.0791,4243.165913,5091.799095,4964.121625,3971.2973
ROMANIA,2307.549937,2648.12447,2942.56494,2928.649061,2878.301942,2704.13071,2688.960137,3392.002152,3615.806891,3308.932025,3137.29244,3668.587313,3800.200496,4089.728294,3262.792844,2610.234275,3132.281131,3758.737357,3006.989885,2859.794347,3431.753217,3206.346845,2837.119783,3404.54374,3473.090413,2778.47233,3334.166796,3833.378574,3066.702859,2936.727096
SLOVAKIA,4737.726511,6507.577301,7160.511243,7196.606592,7607.454232,7699.809943,7655.034184,8000.892917,8182.406422,7480.595342,7578.971676,7332.582813,7877.159123,7460.9808,6369.044305,5095.235444,6114.282533,7337.139039,5869.711231,5559.80734,6671.768808,6372.20374,5182.870397,6219.444476,7463.333371,5970.666697,5461.865796,6554.238955,6610.336477,5288.269182
SLOVENIA,1251.186115,1081.911862,803.8520486,843.1040544,967.6355203,989.3692525,1336.635019,1526.436446,1487.19502,1120.2999,766.0915338,538.6803453,459.7975984,450.986359,740.670747,888.8048964,711.0439171,629.3300059,755.196007,830.5882575,664.470606,739.9807126,887.9768551,710.3814841,637.3320622,764.7984746,803.5796525,642.863722,771.4364664,816.7306856
SERBIA,114.6775803,115.4283729,738.6225969,801.6069661,660.9852422,612.606208,591.141452,447.8325232,288.1678867,188.8457728,162.1868941,60.52336076,13.96835692,9.274432,123.2942336,147.9530803,118.3624642,140.2744062,163.4342598,130.7474079,104.5979263,125.5175115,150.6210139,121.6032682,97.28261459,116.7391375,105.043798,126.0525576,100.8420461,121.0104553
RUSSIA,30412.11213,32055.4607,31555.23866,28947.05946,25271.16505,22925.4866,24331.44985,22178.13442,22050.95965,20837.23184,21568.18659,17745.51195,17899.8273,18443.14218,19432.57659,21779.22273,17423.37818,19413.97672,23296.77207,18637.41765,16502.50224,19803.00268,21325.55929,17060.44743,20285.01078,22524.55872,18019.64697,18811.21366,22573.45639,18058.76511
AZERBAIJAN,35.146637,35.146637,35.146637,35.146637,35.146637,38.243257,38.243257,64.254865,78.818897,53.1837322,53.47871556,15.21077376,26.40533056,41.79013216,2.994140782,2.395312625,2.87437515,3.449250181,3.427531983,2.742025586,2.351101237,2.821321485,2.679466529,2.143573223,2.572287868,3.086745442,3.70409453,2.963275624,2.370620499,2.844744599
BELARUS,3568.211533,4529.700472,4507.462994,2998.320123,2952.254584,2016.485421,2006.768779,1067.439627,1127.31737,1187.81069,1141.435621,1384.386861,1347.494193,1690.909351,1710.095249,2052.114299,1641.691439,1313.353151,1576.023782,1891.228538,1512.98283,1595.205007,1914.246009,1531.396807,1508.852755,1810.623306,1448.498645,1636.848007,1964.217608,1571.374087
